occ_code,entry_rate_baseline,entry_rate_recent,entrant_share_baseline,entrant_share_recent,exit_rate_baseline,exit_rate_recent,current_sample_n_baseline,current_sample_n_recent,young_employment_baseline,young_employment_recent,median_weekly_wage_baseline,median_weekly_wage_recent,wage_sample_n_baseline,wage_sample_n_recent,title,soc_major_label,ai_exposure,automation_exposure,augmentation_exposure,theoretical_exposure,entry_rate_change_pp,exit_rate_change_pp,wage_growth,young_employment_growth,employment_wage_interaction,joint_pattern
17-3023,3.609123519707079e-05,2.504897452121852e-05,0.1252333587187652,0.09296213260654196,0.22973083418338955,0.048474569604136826,98.0,49.0,11786.09980814394,11441.651765,935.8181818181819,,22.0,,Electrical and Electronic Engineering Technologists and Technicians,Architecture & Engineering,0.0202,0.0069991228070175,0.0132008771929824,0.6226415094339622,-0.0011042260675852265,-18.12562645792527,,-0.029224938592996907,,insufficient data
49-9021,0.00020052948415300462,0.0003424327307595947,0.08508574079714473,0.11250121121626355,0.10165768605197456,0.0746575022965844,836.0,489.0,95597.49908503788,126333.72965000001,937.6595744680851,980.2485875706215,329.0,177.0,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers","Installation, Maintenance, & Repair",0.0191,0.0098228571428571,0.0092771428571428,0.1403508771929824,0.014190324660659007,-2.7000183755390164,0.04542054948534613,0.32151709886909274,0.014603483299568551,more juniors + higher wages
31-9096,0.00015042636137372852,7.506579886991672e-05,0.15685461399520853,0.09445173296349293,0.12477357748520226,0.13707871664923857,320.0,140.0,39012.689929924236,32538.87423833333,596.7401574803149,699.2592592592592,127.0,54.0,Veterinary Assistants and Laboratory Animal Caretakers,Healthcare Support,0.0179,0.0095274193548387,0.0083725806451612,0.3333333333333333,-0.0075360562503811795,1.2305139164036305,0.17179856340123423,-0.16594127970204997,-0.028508473461774573,fewer juniors + higher wages
29-1123,8.715220051576044e-05,0.00012080419573066016,0.08158564551374858,0.08710131767165016,0.08475883745101669,0.06921467199643032,394.0,243.0,43633.1203469697,57153.23447166667,1217.225806451613,1302.2117647058824,155.0,85.0,Physical Therapists,Healthcare Practitioners & Technical,0.0174,0.0018642857142857,0.0155357142857142,0.2978723404255319,0.0033651995214899716,-1.5544165454586367,0.0698193858557894,0.30985897907794113,0.021634163621123744,more juniors + higher wages
43-5011,1.5507497988677607e-05,0.0,0.11824543973063541,0.0,0.18274332963972909,0.1772993217403785,44.0,10.0,5348.2149274621215,2051.6251541666666,,,,,Cargo and Freight Agents,Office & Administrative Support,0.0165,,,0.8484848484848485,-0.0015507497988677607,-0.5444007899350595,,-0.616390668289724,,insufficient data
47-2181,0.00021438811672127065,0.0002724813584708862,0.1550218965670988,0.16142014859358997,0.15621311305373312,0.12171089072142798,489.0,257.0,56573.62249090909,70369.47159666667,678.4550264550264,751.0204081632653,189.0,98.0,Roofers,Construction & Extraction,0.0157,,,0.08,0.005809324174961555,-3.450222233230514,0.10695680462034152,0.24385656244611975,0.02608211870493774,more juniors + higher wages
11-3051,6.23755575447904e-05,5.351685235509681e-05,0.1245419913347452,0.10176703914341424,0.08898020198091054,0.16592558160313922,182.0,79.0,20450.301647348486,21446.80758,1134.6153846153845,1365.5,65.0,32.0,Industrial Production Managers,Management,0.0132,0.0039448275862068,0.0092551724137931,0.7406923003621116,-0.0008858705189693595,7.694537962222868,0.20349152542372884,0.04872817769808879,0.009915771210902612,more juniors + higher wages
39-9011,0.0012633515028008036,0.0011800556419651101,0.1795043210442947,0.16237515546450368,0.17645811226168995,0.1792504533209598,2560.0,1110.0,285526.8487327652,300198.170085,446.6734926052332,480.25839793281654,879.0,387.0,Childcare Workers,Personal Care & Service,0.0122,0.0079342657342657,0.0042657342657342,0.1719901719901719,-0.008329586083569346,0.2792341059269843,0.07518893752055589,0.051383333712222035,0.0038634582680861355,more juniors + higher wages
47-2152,0.0002930910280011031,0.00045712443298152953,0.0914959481046253,0.12215830407919108,0.10372647550643571,0.08124155074085182,1155.0,599.0,130181.3431094697,153796.80738583332,863.8636363636364,954.25,440.0,224.0,"Plumbers, Pipefitters, and Steamfitters",Construction & Extraction,0.0116,,,0.1321138211382113,0.016403340498042644,-2.248492476558389,0.10463036043146534,0.1814043680322559,0.018980404411057125,more juniors + higher wages
51-9151,2.1338557693038768e-05,2.5810225926481064e-05,0.19874984380071112,0.11126475976525044,0.23424275415057422,0.07864867903495436,38.0,30.0,4303.059597727273,9434.799525,,,,,Photographic Process Workers and Processing Machine Operators,Production,0.0108,0.006663829787234,0.0041361702127659,0.68,0.00044716682334422963,-15.559407511561984,,1.1925793288996354,,insufficient data
11-9171,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,Funeral Home Managers,Management,0.0108,0.004518978893068,0.0062810211069319,0.7142857142857142,0.0,,,,,insufficient data
17-2051,0.0002243197679852899,0.00022058136849561024,0.08424045968104125,0.07305177739410307,0.09118136450517571,0.1008360235071899,992.0,501.0,108311.78619545455,123213.50822166666,1349.4132653061224,1522.4864864864865,392.0,185.0,Civil Engineers,Architecture & Engineering,0.0081,,,0.9086580086580086,-0.00037383994896796557,0.965465900201419,0.12825812938862824,0.13758172170959426,0.017645974264539385,more juniors + higher wages
29-1122,5.602699044053742e-05,2.1512692478171904e-05,0.10261270495924518,0.05768981538385416,0.06945407233976086,0.07957074303842095,228.0,71.0,22165.74810189394,15541.8754075,1271.4432989690722,1404.2857142857142,97.0,28.0,Occupational Therapists,Healthcare Practitioners & Technical,0.008,0.0027846607669616,0.0052153392330383,0.4674242424242424,-0.0034514297962365517,1.0116670698660082,0.10448158830547527,-0.2988337079328248,-0.031222620444036044,fewer juniors + higher wages
21-1021,2.566197768314912e-05,0.0,0.1292351960779659,0.0,0.055086261134368576,0.028749291970117084,76.0,39.0,8161.817976704546,13660.869196666667,648.0,1040.0,11.0,10.0,"Child, Family, and School Social Workers",Community & Social Service,0.0074,0.0,0.0074,0.4285714285714285,-0.0025661977683149122,-2.633696916425149,0.6049382716049383,0.6737532294468596,0.4075791141098286,more juniors + higher wages
11-9161,1.493373586980865e-06,1.252374521271954e-06,0.04178535860541303,0.021020647963955617,0.029160302356422176,0.0,16.0,9.0,1435.807137689394,2456.5796433333335,,,,,Emergency Management Directors,Management,0.0,0.0,0.0,0.8444444444444444,-2.409990657089111e-05,-2.9160302356422174,,0.710939846201518,,insufficient data
11-9013,0.0002394661527771223,0.00016644285086855093,0.15551391928059785,0.09790509553520654,0.1590273679453215,0.1280486737259156,752.0,321.0,62654.47133219697,70468.41656166667,726.1458333333334,921.0588235294117,96.0,51.0,"Farmers, Ranchers, and Other Agricultural Managers",Management,0.0,0.0,0.0,0.6938775510204082,-0.007302330190857138,-3.0978694219405885,0.268421274692634,0.12471488567894529,0.033476128587088615,more juniors + higher wages
11-9051,0.0006174463495962681,0.0004877120221500347,0.10455566618304993,0.084203687689352,0.12567409482505035,0.09892799042651862,2092.0,927.0,239617.7402462121,235627.78175750002,680.9809885931559,787.8181818181819,789.0,330.0,Food Service Managers,Management,0.0,0.0,0.0,0.7708333333333333,-0.012973432744623339,-2.674610439853173,0.15688718923819267,-0.016651348454468917,-0.002612383256047352,fewer juniors + higher wages
11-9131,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,Postmasters and Mail Superintendents,Management,0.0,0.0,0.0,0.9047619047619048,0.0,,,,,insufficient data
11-3012,1.4646089189431909e-05,2.8459089915262454e-05,0.13828426523750026,0.1291901838957195,0.021663283433774997,0.12155056043850082,35.0,30.0,4270.241997537879,9477.673417499998,,,,,Administrative Services Managers,Management,0.0,0.0,0.0,0.6956521739130435,0.0013813000725830546,9.988727700472582,,1.2194698621213043,,insufficient data
51-6021,5.176172807041423e-06,7.251605807484162e-06,0.16180986794684807,0.1283704691619506,0.4732074293242416,0.14865739413857668,15.0,7.0,1312.7133886363636,2379.7531350000004,,,,,"Pressers, Textile, Garment, and Related Materials",Production,0.0,0.0,0.0,0.0208333333333333,0.0002075433000442739,-32.45500351856649,,0.8128505091824114,,insufficient data
51-6011,5.6235636983237274e-05,7.674015268130532e-05,0.1600516918557815,0.15620812029457665,0.16016038887870235,0.09095951281160591,138.0,83.0,14343.147637878788,20328.357555000002,507.15384615384613,470.0,52.0,45.0,Laundry and Dry-Cleaning Workers,Production,0.0,0.0,0.0,0.075,0.002050451569806804,-6.920087606709643,-0.07325951767025629,0.4172870605692496,-0.030570248787342248,more juniors + lower wages
51-7011,2.7172294297920005e-05,3.201666315074744e-05,0.1088865697430686,0.25560555298452864,0.12315719798561271,0.12387808463556381,85.0,30.0,10067.498508901515,5186.614665,800.0,,12.0,,Cabinetmakers and Bench Carpenters,Production,0.0,0.0,0.0,0.1764705882352941,0.00048443688528274385,0.07208866499510969,,-0.4848159490250651,,insufficient data
51-6031,6.562099606557115e-05,7.996886648312557e-05,0.18339789950708596,0.228651222161455,0.19656433148837527,0.21617782672390434,137.0,54.0,14635.103753787878,14253.686061666667,538.5098039215686,,51.0,,Sewing Machine Operators,Production,0.0,0.0,0.0,0.1162790697674418,0.0014347870417554414,1.9613495235529077,,-0.026061837246797226,,insufficient data
51-7041,5.423573581910829e-05,2.3882757136630982e-05,0.2494011242011933,0.1285764381340601,0.1980967454203166,0.13622669146102367,79.0,28.0,8878.39209715909,7431.701031666667,770.0,,12.0,,"Sawing Machine Setters, Operators, and Tenders, Wood",Production,0.0,0.0,0.0,0.1176470588235294,-0.0030352978682477313,-6.187005395929293,,-0.16294516503222867,,insufficient data
51-7042,1.6525795245162176e-06,1.0029948579229839e-05,0.013179422899164774,0.2698086395570952,0.045713165208047066,0.3969980115146306,54.0,11.0,5058.950516477273,1467.8196766666665,1200.0,,11.0,,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",Production,0.0,0.0,0.0,0.108695652173913,0.0008377369054713621,35.12848463065835,,-0.7098568819983712,,insufficient data
51-8021,4.239838925143337e-05,6.25496866139666e-05,0.2700801184539822,0.301842985005348,0.28554252276680747,0.29353629038831985,55.0,30.0,6351.895912121212,8838.450118333334,,,,,Stationary Engineers and Boiler Operators,Production,0.0,0.0,0.0,0.1860465116279069,0.0020151297362533227,0.7993767621512382,,0.3914664598749287,,insufficient data
51-6093,1.8299714634826595e-05,1.553590188790451e-05,0.23386349211642074,0.7280134928363918,0.09971266490903302,0.6190964887942388,33.0,4.0,3256.518649621212,836.4906308333334,,,,,Upholsterers,Production,0.0,0.0,0.0,0.2647058823529412,-0.00027638127469220846,51.93838238852058,,-0.7431334744756855,,insufficient data
51-8031,1.4941953510937352e-05,3.5674055886440947e-05,0.04108567740775557,0.06516118866118042,0.03348388836143321,0.09458293249443771,143.0,96.0,14829.314940719696,22633.561698333335,936.7540983606557,957.7142857142857,61.0,35.0,Water and Wastewater Treatment Plant and System Operators,Production,0.0,0.0,0.0,0.125,0.0020732102375503594,6.109904413300449,0.022375335630034465,0.5262715633737078,0.011775502863029665,more juniors + higher wages
51-9041,1.006903125316449e-05,2.2149079502319463e-05,0.26354043074535183,0.3073431420293461,0.29167296056499703,0.0754381211254965,23.0,13.0,1539.1274496212122,3036.49566,,,,,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",Production,0.0,0.0,0.0,0.075,0.0012080048249154972,-21.623483943950053,,0.9728682382653226,,insufficient data
51-9071,1.3613950550807164e-05,1.0990948407904121e-05,0.101416031294081,0.138715805923073,0.16544738524157587,0.24207672143364967,65.0,18.0,5475.053042045454,3386.5587458333334,,,,,Jewelers and Precious Stone and Metal Workers,Production,0.0,0.0,0.0,0.3749999999999999,-0.0002623002142903043,7.662933619207379,,-0.38145644985968374,,insufficient data
51-9051,7.944367076136554e-06,2.1330786632079984e-05,0.3404798100105777,0.1648877370228104,0.31534098304346386,0.16126805016155224,11.0,20.0,941.3240047348485,5400.603480833333,,,,,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",Production,0.0,0.0,0.0,0.16,0.001338641955594343,-15.407293288191163,,4.737241856861572,,insufficient data
51-9111,0.00025013784108450553,0.000297599470013288,0.15254390942166693,0.1902730712547038,0.14184511581713413,0.18591229099921436,565.0,230.0,66745.08253844696,63983.19617083333,634.1981981981982,690.8571428571429,222.0,84.0,Packaging and Filling Machine Operators and Tenders,Production,0.0,0.0,0.0,0.0,0.004746162892878248,4.406717518208023,0.08933949169189814,-0.041379623225766604,-0.003696834505392251,fewer juniors + higher wages
51-9191,9.823937923256131e-06,1.01313112111503e-05,0.23345234242045781,0.1733005860059337,0.21193799597768578,0.0,15.0,7.0,1755.9745691287878,2461.3008841666665,,,,,Adhesive Bonding Machine Operators and Tenders,Production,0.0,0.0,0.0,0.064516129032258,3.073732878941686e-05,-21.193799597768578,,0.40167228355010876,,insufficient data
51-9194,0.0,0.0,0.0,0.0,0.0,0.5223768676340038,2.0,1.0,251.537675,360.68780000000004,,,,,Etchers and Engravers,Production,0.0,0.0,0.0,0.2727272727272727,0.0,52.23768676340038,,0.43393151741583047,,insufficient data
51-7021,8.647226280665294e-06,2.4310368539794374e-05,0.1746096247350615,0.44955742737356774,0.1558765296729838,0.19428938571306284,14.0,7.0,2100.1421914772727,2324.919421666667,,,,,Furniture Finishers,Production,0.0,0.0,0.0,0.0571428571428571,0.001566314225912908,3.8412856040079046,,0.10702952928691101,,insufficient data
51-9196,2.307448785027202e-05,9.955397991132652e-06,0.16653122674168375,0.11301687812329148,0.17509272025638403,0.0,45.0,12.0,5644.688082386364,3906.23015,,,,,"Paper Goods Machine Setters, Operators, and Tenders",Production,0.0,0.0,0.0,0.0,-0.0013119089859139367,-17.509272025638403,,-0.3079812218164957,,insufficient data
51-9197,0.0,0.0,0.0,0.0,0.0,0.32285977384036024,14.0,9.0,1849.7248568181817,1724.7718100000002,,,,,Tire Builders,Production,0.0,0.0,0.0,0.0384615384615384,0.0,32.28597738403602,,-0.06755223424586532,,insufficient data
53-3011,1.8739894006192997e-05,3.9880527064937496e-05,0.15285805635507574,0.1961877822988529,0.21994919848191974,0.17038363473002,41.0,30.0,4946.076752840909,8047.965005,,,,,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",Transportation & Material Moving,0.0,0.0,0.0,0.0909090909090909,0.0021140633058744497,-4.956556375189974,,0.6271411478557103,,insufficient data
53-3051,5.957574714804911e-05,5.064830200250145e-05,0.2044887652579887,0.19483185458072938,0.17282859831586872,0.14494913644518925,110.0,36.0,11912.440497348485,10574.3531125,433.18918918918916,952.0,37.0,10.0,"Bus Drivers, School",Transportation & Material Moving,0.0,0.0,0.0,0.3529411764705882,-0.0008927445145547659,-2.7879461870679467,1.1976541053156975,-0.11232688928404899,-0.1345287600883831,fewer juniors + higher wages
53-3052,3.609092368876329e-05,0.00011486410401493523,0.1332877862329005,0.23142928637103732,0.14507520732260154,0.21498738694403363,89.0,70.0,10948.712943181818,20404.653085833335,635.8620689655172,726.0,29.0,28.0,"Bus Drivers, Transit and Intercity",Transportation & Material Moving,0.0,0.0,0.0,0.2592592592592592,0.007877318032617193,6.991217962143209,0.14175704989154014,0.8636576912485494,0.12242956642753298,more juniors + higher wages
53-3053,2.3316125601033617e-05,4.7621000191853115e-05,0.28060375978783325,0.2889295566355671,0.34158973301316925,0.2301384965937109,39.0,20.0,3413.447721780303,6897.474084166666,,,,,Shuttle Drivers and Chauffeurs,Transportation & Material Moving,0.0,0.0,0.0,0.3076923076923077,0.00243048745908195,-11.145123641945833,,1.0206766431944212,,insufficient data
53-3054,0.00029763301856561557,0.0002632219095735341,0.26837829801179297,0.24483450311261437,0.27670173550348826,0.2323429810900094,341.0,151.0,45234.89626969697,44555.16535333333,598.3695652173913,605.6756756756756,92.0,37.0,Taxi Drivers,Transportation & Material Moving,0.0,0.0,0.0,0.3125,-0.0034411108992081453,-4.4358754413478865,0.012210030193681387,-0.015026693380946088,-0.00018347637989254398,fewer juniors + higher wages
53-4031,2.759826406514032e-06,1.7550970265773816e-05,0.025151072635227416,0.09495305806649683,0.0047407390302158835,0.008702530761071255,36.0,34.0,4415.085176515151,7885.900643333334,,,,,Railroad Conductors and Yardmasters,Transportation & Material Moving,0.0,0.0,0.0,0.4722222222222222,0.0014791143859259784,0.39617917308553713,,0.7861265022202166,,insufficient data
53-5011,2.151973776976642e-05,3.217144695925627e-05,0.15901474904270907,0.18738759129344584,0.13658245116636145,0.030259660380589165,63.0,33.0,5521.151431628788,6909.105736666667,,,,,Sailors and Marine Oilers,Transportation & Material Moving,0.0,0.0,0.0,0.0638297872340425,0.0010651709189489849,-10.632279078577229,,0.25138855947452643,,insufficient data
